x,y,z,faction
-6.561779975891113,-0.22924315929412842,6.268373966217041,faction3
1.105989694595337,-2.5061354637145996,-6.641829490661621,faction1
-6.403620719909668,-9.23788833618164,-2.063206195831299,faction1
0.5776200294494629,-9.9454927444458,10.791598320007324,faction2
-2.374948740005493,-11.328436851501465,10.20966911315918,faction2
1.4430294036865234,-5.260796546936035,-5.886477470397949,faction1
5.814510345458984,-3.9189438819885254,9.669820785522461,faction2
-1.2420927286148071,-9.858772277832031,4.543830871582031,faction2
4.615772247314453,-3.4409773349761963,12.518148422241211,faction2
4.771217346191406,-11.058185577392578,9.34457778930664,faction2
-2.402086019515991,-0.8254098892211914,1.5381193161010742,faction1
-2.550755739212036,4.1799821853637695,7.970418453216553,faction3
-4.252830505371094,-0.8206628561019897,-4.892334938049316,faction1
7.473426818847656,-3.7625789642333984,9.284738540649414,faction2
3.0335450172424316,-5.979899883270264,4.458322525024414,faction2
-4.199293613433838,-9.697589874267578,1.5821268558502197,faction1
-1.4560036659240723,-2.4610705375671387,-2.8356339931488037,faction1
-3.4604361057281494,-4.644844055175781,-8.198241233825684,faction1
2.188746690750122,-13.440437316894531,7.806215286254883,faction2
-1.9410653114318848,-6.845109939575195,-2.2866010665893555,faction1
-3.940401315689087,-8.529635429382324,-1.5923762321472168,faction1
-5.7521257400512695,-11.504127502441406,-1.6030497550964355,faction1
0.755530595779419,-8.342691421508789,7.939912796020508,faction2
-2.543696165084839,-7.433143615722656,-7.645246505737305,faction1
-1.289060115814209,-8.376850128173828,3.0302164554595947,faction2
0.46297240257263184,-12.970890045166016,9.687982559204102,faction2
-2.4754834175109863,1.4905667304992676,10.985574722290039,faction3
-5.9310808181762695,8.600805282592773,4.187991619110107,faction3
-1.621778964996338,-0.018341422080993652,4.961337566375732,faction3
1.3602166175842285,-3.9660532474517822,2.1154987812042236,faction2
-0.7098131775856018,-4.402161598205566,1.7481428384780884,faction1
-4.9512715339660645,2.490755558013916,11.868736267089844,faction3
3.353271007537842,-4.497636795043945,8.596171379089355,faction2
-8.074956893920898,4.800971984863281,5.035974502563477,faction3
-3.073869228363037,-3.701162338256836,-1.4413412809371948,faction1
-6.142453670501709,2.0780434608459473,4.789915561676025,faction3
-2.674489974975586,-8.554701805114746,-6.636325836181641,faction1
-1.6613335609436035,7.231051445007324,8.999842643737793,faction3
1.8847198486328125,-13.419329643249512,5.731899261474609,faction2
-0.6383059024810791,-10.07126522064209,10.82012939453125,faction2
4.490720272064209,-4.346507549285889,12.525958061218262,faction2
-0.9306561946868896,-7.818118095397949,-3.697782039642334,faction1
-1.95078444480896,-10.173502922058105,-6.3788228034973145,faction1
-4.481735706329346,-1.533341407775879,7.160451889038086,faction3
-3.7733428478240967,-8.363615036010742,7.869889259338379,faction2
-1.5530236959457397,-9.02428150177002,3.131732225418091,faction2
1.4281975030899048,-8.2003173828125,-0.5002415180206299,faction1
-4.896671772003174,-5.834479331970215,2.85581636428833,faction1
3.6336233615875244,-11.692288398742676,8.497748374938965,faction2
-8.15097713470459,-2.873307466506958,-2.6104960441589355,faction1
-6.8756489753723145,-2.904738664627075,-1.2954962253570557,faction1
2.293056011199951,-12.001404762268066,4.65125036239624,faction2
-7.502559185028076,-0.9083207845687866,7.7010674476623535,faction3
-5.441084861755371,4.870349884033203,1.3039432764053345,faction3
-2.7512311935424805,-9.27355670928955,1.404883623123169,faction1
-0.7972686886787415,4.087899684906006,3.7681567668914795,faction3
-3.0018835067749023,-9.290607452392578,-4.5224385261535645,faction1
-5.556841850280762,-5.013272285461426,0.36596328020095825,faction1
-2.62870192527771,-9.527609825134277,-8.290323257446289,faction1
-0.40843844413757324,6.231625556945801,4.239433765411377,faction3
-6.074807167053223,6.0842742919921875,13.116880416870117,faction3
-3.8806557655334473,6.965318202972412,3.121267795562744,faction3
-3.5722594261169434,-6.123420715332031,-4.511132717132568,faction1
-6.031575679779053,-6.991705894470215,-6.345302104949951,faction1
-3.3632540702819824,8.062934875488281,2.284017324447632,faction3
6.177336692810059,-3.044034957885742,5.744494438171387,faction2
1.352013349533081,-5.679123878479004,7.411149978637695,faction2
3.083366870880127,-1.528698444366455,3.578749656677246,faction2
-0.7483060359954834,-3.4430222511291504,8.967127799987793,faction2
3.5912551879882812,-8.04374885559082,3.0495331287384033,faction2
-5.734312057495117,-2.279660701751709,0.3951709270477295,faction1
-4.7357587814331055,-7.708599090576172,-3.27852463722229,faction1
-4.028843879699707,1.5105433464050293,8.816909790039062,faction3
-3.3274033069610596,-9.605417251586914,-6.921866416931152,faction1
-5.279669761657715,-10.374889373779297,-0.6867433190345764,faction1
1.214076042175293,-3.6863815784454346,-4.529170036315918,faction1
3.9965314865112305,-11.616477966308594,4.163900375366211,faction2
2.836148977279663,-4.181083679199219,3.193145513534546,faction2
-2.5414159297943115,-8.206769943237305,-5.674036026000977,faction1
6.190131187438965,-7.873133182525635,10.753798484802246,faction2
-4.463476181030273,3.2957935333251953,11.299185752868652,faction3
0.5631320476531982,-11.812811851501465,8.120747566223145,faction2
0.22214841842651367,-10.039134979248047,-0.2290847897529602,faction1
6.6312055587768555,-4.73607873916626,8.499582290649414,faction2
4.633176326751709,-7.458586692810059,7.251975059509277,faction2
-5.915864944458008,7.035943984985352,12.045866012573242,faction3
-6.891600608825684,9.990893363952637,3.853889226913452,faction3
-10.384054183959961,0.6963684558868408,4.350272178649902,faction3
4.882745265960693,-11.159370422363281,3.973266839981079,faction2
-10.387862205505371,2.489103078842163,1.5806670188903809,faction3
1.3342111110687256,-10.835771560668945,3.2159013748168945,faction2
-5.496901988983154,-8.140827178955078,-5.56165885925293,faction1
-3.127366542816162,-1.9643056392669678,-3.5027904510498047,faction1
-4.8957014083862305,11.363924026489258,5.353734016418457,faction3
-0.004430413246154785,-5.832363128662109,-2.517268180847168,faction1
-0.9491156935691833,-5.3312788009643555,-9.31295394897461,faction1
2.6555399894714355,-6.4535908699035645,0.8811745643615723,faction2
-3.271580696105957,-6.424041748046875,-1.5383721590042114,faction1
-2.3739125728607178,3.6510367393493652,11.084795951843262,faction3
-1.9872257709503174,-4.643035888671875,2.9669885635375977,faction2
-6.969391822814941,-6.925520420074463,-3.448380708694458,faction1
2.6196727752685547,-6.24837064743042,-1.3902089595794678,faction1
7.569240570068359,-6.560323715209961,8.539775848388672,faction2
-0.7641819715499878,-5.326544761657715,1.8477532863616943,faction2
3.424576759338379,-1.9082062244415283,6.397931098937988,faction2
0.3773401379585266,-0.2691270112991333,7.835674285888672,faction2
5.086753845214844,-7.028500556945801,5.185794830322266,faction2
-3.5629186630249023,-6.147851943969727,-3.750537157058716,faction1
3.240116596221924,-12.592228889465332,5.860642433166504,faction2
-5.33287239074707,-4.895743370056152,-5.245630264282227,faction1
-3.07138729095459,-5.965653419494629,7.131522178649902,faction2
-9.736405372619629,4.3315935134887695,0.9792219400405884,faction3
-0.33811450004577637,-8.414939880371094,5.770898818969727,faction2
-4.678616523742676,-0.6273576021194458,4.701540946960449,faction3
-0.9244298934936523,-5.586352348327637,0.18166065216064453,faction1
-0.6876320838928223,-11.589563369750977,6.648107528686523,faction2
-5.482671737670898,5.186712741851807,8.179159164428711,faction3
4.598731994628906,-9.147706031799316,1.9132599830627441,faction2
3.5050806999206543,-9.685745239257812,6.228234767913818,faction2
-3.9661974906921387,8.699531555175781,2.292475461959839,faction3
1.5585358142852783,-8.523309707641602,10.01958179473877,faction2
2.7787623405456543,-7.943713188171387,-1.999037265777588,faction1
-3.197436571121216,7.445135116577148,2.8062210083007812,faction3
-4.6774582862854,10.382339477539062,9.8937349319458,faction3
-6.886018753051758,10.074796676635742,10.778692245483398,faction3
4.685829162597656,-11.171052932739258,5.885647773742676,faction2
-4.73936653137207,0.7595574855804443,6.375931739807129,faction3
4.355831146240234,-8.662124633789062,1.524557113647461,faction2
-2.6256730556488037,-8.439186096191406,9.168693542480469,faction2
-2.446613311767578,3.4446966648101807,7.639467716217041,faction3
3.6803526878356934,-7.677081108093262,8.780664443969727,faction2
-4.957168102264404,-5.679638385772705,-0.24501478672027588,faction1
-3.4822440147399902,-11.250842094421387,-2.8758761882781982,faction1
-3.7761216163635254,7.818455696105957,11.561234474182129,faction3
-1.5968289375305176,0.17437505722045898,-4.342306137084961,faction1
-4.320125579833984,-5.51441764831543,0.16589736938476562,faction1
1.1462397575378418,-2.4800498485565186,10.145418167114258,faction2
-6.2940673828125,10.693135261535645,4.2939887046813965,faction3
-6.588621616363525,-4.07357120513916,-0.6863657236099243,faction1
2.376275062561035,-10.142303466796875,9.74862003326416,faction2
-2.901200771331787,3.4317336082458496,3.7617733478546143,faction3
1.257971167564392,-5.694921493530273,-8.132410049438477,faction1
5.188021659851074,-1.766657829284668,6.973797798156738,faction2
-5.755629539489746,-2.1437249183654785,-3.6993234157562256,faction1
7.2881760597229,-9.16407299041748,9.094563484191895,faction2
-0.8545911908149719,-1.7150133848190308,5.337315082550049,faction2
-3.517204761505127,5.538991928100586,2.0640077590942383,faction3
-6.78542423248291,8.655668258666992,4.441631317138672,faction3
-6.7449951171875,10.187291145324707,2.94828462600708,faction3
-2.097700595855713,-10.277766227722168,-6.104938507080078,faction1
0.5003498792648315,-8.651717185974121,-1.1599247455596924,faction1
-2.9209418296813965,-5.662286758422852,-9.749979972839355,faction1
-1.484248399734497,-8.464822769165039,-2.574847936630249,faction1
-8.558786392211914,1.6763062477111816,2.76114559173584,faction3
-7.177021503448486,-9.343707084655762,-1.6166362762451172,faction1
-9.961467742919922,-5.49289608001709,-2.906503200531006,faction1
-3.945298194885254,-9.41214656829834,0.6458884477615356,faction1
-4.524508953094482,-1.4659862518310547,-5.883151054382324,faction1
2.905437469482422,-10.798053741455078,9.348258972167969,faction2
-3.6460819244384766,-8.624086380004883,7.095714569091797,faction2
-10.977163314819336,4.176015853881836,7.848003387451172,faction3
3.7714743614196777,-9.329824447631836,4.441110610961914,faction2
-9.663634300231934,9.698055267333984,3.591040849685669,faction3
-1.445097804069519,-10.523984909057617,-0.8283165097236633,faction1
-3.981708526611328,-6.44672966003418,-10.050491333007812,faction1
-3.0774245262145996,-7.084999084472656,0.1876518726348877,faction1
-8.60089111328125,6.489771842956543,11.001733779907227,faction3
-6.2995476722717285,-0.9114395380020142,9.588640213012695,faction3
2.5509235858917236,-3.1708617210388184,7.958927154541016,faction2
3.2122244834899902,-0.2545912265777588,6.615737438201904,faction2
-0.7089012861251831,-4.767392635345459,-5.680725574493408,faction1
-4.796125888824463,2.134079933166504,6.221966743469238,faction3
-4.979258060455322,-5.94888162612915,-1.6785838603973389,faction1
-2.8172731399536133,-1.783400058746338,-5.595150947570801,faction1
1.3594331741333008,-9.120529174804688,3.725593328475952,faction2
-4.6039252281188965,-5.874626636505127,-5.638678550720215,faction1
-7.481107711791992,-10.104440689086914,-1.9632461071014404,faction1
-0.8536274433135986,-11.31503963470459,11.843733787536621,faction2
1.3082211017608643,-1.7938660383224487,-6.664072036743164,faction1
-6.431557655334473,6.407330513000488,8.02359390258789,faction3
-1.6780095100402832,-8.562870025634766,-8.13569450378418,faction1
-8.977495193481445,1.4434908628463745,9.604731559753418,faction3
-7.604454040527344,4.203222274780273,5.670166969299316,faction3
-6.3266377449035645,-5.490201473236084,0.42549121379852295,faction1
-9.155463218688965,6.111807823181152,6.900485992431641,faction3
-1.8372724056243896,-12.378972053527832,7.5477447509765625,faction2
-6.568270683288574,-0.304797887802124,2.1083829402923584,faction3
-0.34864914417266846,-2.426323413848877,1.6758356094360352,faction1
7.530858039855957,-6.7123212814331055,3.9767842292785645,faction2
1.9742352962493896,-5.223269462585449,10.85191535949707,faction2
-5.56643009185791,5.893362998962402,5.964743614196777,faction3
-2.0457375049591064,-3.1744914054870605,-3.6318395137786865,faction1
-7.179901123046875,-5.237095832824707,-8.168327331542969,faction1
-4.885566711425781,-0.02314317226409912,10.942644119262695,faction3
-4.817514419555664,2.304980754852295,8.767841339111328,faction3
5.869504928588867,-10.572101593017578,4.044731140136719,faction2
0.6502463817596436,-10.178305625915527,2.0462536811828613,faction2
-4.917238712310791,-0.9208106994628906,-1.6754132509231567,faction1
-4.939645767211914,7.0742597579956055,0.8582861423492432,faction3
-4.383286476135254,-6.892366886138916,2.7228288650512695,faction1
-5.251983642578125,8.009283065795898,3.096503496170044,faction3
-6.801447868347168,-2.985072612762451,-2.5872340202331543,faction1
-9.319217681884766,8.505284309387207,4.364816665649414,faction3
-4.643986701965332,6.027555465698242,2.082831382751465,faction3
-2.7248411178588867,-2.1811652183532715,7.850207328796387,faction2
-6.67987585067749,-10.624602317810059,-2.0428342819213867,faction1
-8.55402660369873,-9.457998275756836,-3.1182713508605957,faction1
0.07820862531661987,-7.460479259490967,10.364947319030762,faction2
1.128528356552124,-6.839585781097412,12.515434265136719,faction2
-5.663414001464844,4.831884384155273,11.848186492919922,faction3
-8.887171745300293,-2.8847923278808594,-6.0258378982543945,faction1
-1.721588373184204,-0.17188167572021484,-3.346390724182129,faction1
-6.035386085510254,8.040489196777344,12.470226287841797,faction3
-1.1839503049850464,-6.00701379776001,2.0505638122558594,faction1
-6.460602760314941,-6.85845947265625,-3.3368163108825684,faction1
-6.8089799880981445,-0.704825758934021,-1.6203999519348145,faction1
-6.525301933288574,-2.7690622806549072,0.2985273599624634,faction1
-7.260354042053223,-9.4188814163208,-4.887228012084961,faction1
0.8903521299362183,-0.5944290161132812,-3.3169760704040527,faction1
-5.12703800201416,5.228797435760498,5.489596366882324,faction3
-0.3306582570075989,4.871560573577881,4.376360893249512,faction3
-1.4152429103851318,8.688024520874023,7.746991157531738,faction3
1.2362432479858398,-1.8343682289123535,-4.6215291023254395,faction1
6.084787368774414,-9.679316520690918,4.1879401206970215,faction2
-0.9913113117218018,-1.4749298095703125,9.573493957519531,faction2
5.304361343383789,-6.135690212249756,10.236302375793457,faction2
-6.577894687652588,9.950289726257324,3.29374361038208,faction3
-5.60222053527832,8.201610565185547,2.205223560333252,faction3
-2.3465723991394043,10.207712173461914,6.426054954528809,faction3
0.053250789642333984,-11.63614273071289,11.73047161102295,faction2
-8.744962692260742,5.425038814544678,7.919604301452637,faction3
0.10650813579559326,-8.201963424682617,13.315988540649414,faction2
-5.017258644104004,-1.26091730594635,3.477170944213867,faction3
-3.277899742126465,2.842761993408203,8.534168243408203,faction3
-3.577317714691162,-8.79567813873291,9.938359260559082,faction2
-10.22584342956543,1.2120715379714966,3.3924999237060547,faction3
-8.172568321228027,7.128879547119141,11.367840766906738,faction3
-2.885563611984253,0.6648192405700684,-3.1142373085021973,faction1
-0.3064935803413391,-11.671178817749023,9.033832550048828,faction2
3.7685630321502686,-8.215936660766602,1.6771763563156128,faction2
-0.2186908721923828,-2.3225162029266357,4.020960807800293,faction2
-0.011297106742858887,2.406492233276367,8.629905700683594,faction3
0.12595510482788086,-6.359921932220459,2.728463649749756,faction2
-6.187246322631836,-5.225951671600342,0.9960627555847168,faction1
-4.943413257598877,-3.2008275985717773,-7.648337364196777,faction1
-0.28689515590667725,-8.769224166870117,-8.362722396850586,faction1
-0.6554911136627197,-3.514434814453125,-8.51197624206543,faction1
-4.684346675872803,8.557999610900879,6.659604072570801,faction3
-7.69677734375,4.356228828430176,9.235069274902344,faction3
2.654597282409668,-7.305367469787598,12.711073875427246,faction2
-0.8225821256637573,-9.278396606445312,9.27846622467041,faction2
1.4041030406951904,-2.243489980697632,7.29601526260376,faction2
-4.34419059753418,-4.662271499633789,9.426506996154785,faction2
2.578683614730835,-11.251720428466797,5.290639400482178,faction2
-4.699399948120117,-7.261896133422852,7.2365522384643555,faction2
2.8820364475250244,-9.37093734741211,13.877159118652344,faction2
1.0215034484863281,-1.735221266746521,0.30638444423675537,faction1
6.1832380294799805,-7.426754951477051,4.812776565551758,faction2
6.444746494293213,-2.973587989807129,4.840692520141602,faction2
-9.854305267333984,-5.346898555755615,-2.4582931995391846,faction1
-1.8506476879119873,-10.29262638092041,4.567046165466309,faction2
-1.0939923524856567,-0.6527022123336792,8.25944709777832,faction2
-3.1672072410583496,-8.507559776306152,10.166293144226074,faction2
3.015537738800049,-7.3845109939575195,5.702301979064941,faction2
-5.014812469482422,7.2154741287231445,11.058425903320312,faction3
-7.003044128417969,5.585196495056152,7.996150493621826,faction3
-9.422170639038086,7.6988701820373535,1.959104061126709,faction3
-0.09792149066925049,-3.1419243812561035,-6.227662086486816,faction1
3.0282249450683594,-1.003759741783142,9.554535865783691,faction2
-6.000788688659668,-1.2781333923339844,-6.668286323547363,faction1
5.47418212890625,-6.733736038208008,9.614372253417969,faction2
-2.133788824081421,1.792553186416626,3.0334970951080322,faction3
-1.7023296356201172,5.135554313659668,3.543206214904785,faction3
-10.118612289428711,5.071580410003662,1.8238853216171265,faction3
-8.695150375366211,3.2856392860412598,6.095215797424316,faction3
-6.544079780578613,-5.414081573486328,-3.559779644012451,faction1
-8.66321086883545,1.422326683998108,9.390636444091797,faction3
-5.720966815948486,-6.034031867980957,-1.8308002948760986,faction1
-0.0050983428955078125,-10.269227981567383,11.834685325622559,faction2
3.412280559539795,-5.219484329223633,3.5918853282928467,faction2
-12.650956153869629,6.725594997406006,6.968626499176025,faction3
-6.321254730224609,3.4611833095550537,7.466061115264893,faction3
-3.360947370529175,5.729972839355469,10.123737335205078,faction3
-9.341283798217773,8.378313064575195,5.6659650802612305,faction3
-4.299169063568115,-8.308643341064453,-1.2495818138122559,faction1
-3.973154306411743,3.161679744720459,10.268771171569824,faction3
6.036161422729492,-5.350154876708984,12.787717819213867,faction2
-4.758461952209473,-1.4595460891723633,0.9732897281646729,faction1
1.7104049921035767,-2.3678669929504395,-0.6400017738342285,faction1
1.730117678642273,-5.831470489501953,4.358698844909668,faction2
-5.774328708648682,3.672847270965576,9.94190788269043,faction3
-4.717106342315674,-1.6620569229125977,4.293474197387695,faction3
-7.693362236022949,2.909573554992676,11.08497428894043,faction3
2.601341724395752,-4.580296516418457,-5.601502418518066,faction1
-5.1994547843933105,-1.9933421611785889,-3.6565468311309814,faction1
-4.2093939781188965,3.8469717502593994,10.559389114379883,faction3
0.34437572956085205,-7.0844831466674805,0.6905455589294434,faction1
-10.316350936889648,0.5389035940170288,5.7664594650268555,faction3
2.8324849605560303,-7.767360687255859,-4.620286464691162,faction1
3.699552059173584,-5.2484259605407715,12.398548126220703,faction2
5.212631702423096,-12.676474571228027,8.297969818115234,faction2
-6.1500139236450195,-7.747098445892334,-6.433117389678955,faction1
-3.5115180015563965,-2.3769664764404297,-7.7284722328186035,faction1
-5.4189372062683105,6.919101238250732,1.908637523651123,faction3
-3.498591423034668,-7.8731536865234375,-9.769822120666504,faction1
-2.498685598373413,-5.869795799255371,11.93881893157959,faction2
-5.92337703704834,-8.517956733703613,2.349674701690674,faction1
0.12595510482788086,-6.359921932220459,2.728463649749756,faction1
-10.53628158569336,7.697910308837891,6.410427093505859,faction3
1.0584840774536133,-2.767720937728882,-7.112462043762207,faction1
-6.325705528259277,-9.641860961914062,-0.7782189846038818,faction1
5.036651611328125,-4.645150661468506,7.937509536743164,faction2
2.00095534324646,-3.7652947902679443,0.2456120252609253,faction1
-5.4412736892700195,4.4775004386901855,2.768519878387451,faction3
-6.239727020263672,-6.242524147033691,-8.182269096374512,faction1
0.94817054271698,-2.445216655731201,8.371170043945312,faction2
-5.217700958251953,-8.061586380004883,-4.044795989990234,faction1
-12.05278205871582,6.42833948135376,5.719271659851074,faction3
-1.1466786861419678,-7.413256645202637,1.7597050666809082,faction2
-3.6433329582214355,5.724259376525879,10.545307159423828,faction3
-0.058261871337890625,-8.791479110717773,-0.8285174369812012,faction1
-4.473757743835449,-6.645434379577637,-4.836725234985352,faction1
-10.264298439025879,-0.43157362937927246,6.141416549682617,faction3
-3.969165802001953,-3.847627878189087,-1.840852975845337,faction1
0.6401495933532715,-10.472247123718262,11.676636695861816,faction2
1.3084795475006104,-5.550797939300537,12.94073486328125,faction2
-1.6218316555023193,-0.6937083005905151,-4.148481369018555,faction1
-2.8840253353118896,-6.204793453216553,3.360588788986206,faction1
-6.508260726928711,9.176919937133789,5.161772727966309,faction3
5.524959087371826,-11.43311882019043,6.4022111892700195,faction2
-5.906982898712158,-9.085884094238281,-3.7576611042022705,faction1
-3.4448633193969727,-6.549532413482666,2.830685615539551,faction1
3.5178184509277344,-6.57534122467041,8.238147735595703,faction2
5.694042682647705,-6.952844142913818,3.1866326332092285,faction2
-5.385802745819092,0.8109959363937378,9.265460968017578,faction3
-6.3141584396362305,10.27046012878418,7.852425575256348,faction3
4.023805618286133,-7.108222961425781,2.351519823074341,faction2
-12.005598068237305,6.024895668029785,5.797090530395508,faction3
-3.573786973953247,4.652790069580078,6.077417850494385,faction3
-3.194981098175049,5.418933868408203,1.5711114406585693,faction3
2.077136993408203,-6.518166542053223,7.022106170654297,faction2
-4.802552700042725,-1.9291760921478271,-1.2434868812561035,faction1
-6.229056358337402,0.7569506168365479,5.918685436248779,faction3
-5.242885589599609,2.6849427223205566,4.935988426208496,faction3
0.2888374328613281,-0.8661248683929443,10.81685733795166,faction2
1.6911708116531372,-7.0352349281311035,13.463397026062012,faction2
-11.705541610717773,1.8641830682754517,8.053924560546875,faction3
-4.321835041046143,-0.3087695837020874,9.474605560302734,faction3
0.6044769287109375,-9.97993278503418,-1.0672435760498047,faction1
-7.6732611656188965,-2.4864161014556885,-3.2580549716949463,faction1
-1.790506362915039,-10.743556022644043,3.557738780975342,faction2
-4.315409183502197,9.21065616607666,9.268671035766602,faction3
-1.4270246028900146,-9.030352592468262,-4.600897312164307,faction1
-0.21218472719192505,-5.939613342285156,0.8954015970230103,faction1
1.197660207748413,-8.518798828125,8.0949068069458,faction2
-8.097728729248047,7.670653820037842,5.868593215942383,faction3
6.723933219909668,-5.061245918273926,10.203283309936523,faction2
-3.8874967098236084,2.8658642768859863,3.0422074794769287,faction3
-7.588605880737305,-3.4122090339660645,0.034150540828704834,faction1
-0.9498808979988098,-0.3263481855392456,-2.3983678817749023,faction1
-1.6525540351867676,-9.124007225036621,-7.290314674377441,faction1
3.6334338188171387,-5.958251953125,5.4829936027526855,faction2
-12.212512969970703,5.198131084442139,7.106561183929443,faction3
-7.494669437408447,-1.8600109815597534,-4.025111675262451,faction1
-7.875606536865234,-0.42403388023376465,9.457564353942871,faction3
-0.6886895895004272,-9.561789512634277,3.9287843704223633,faction2
-3.059257984161377,-5.963623523712158,-3.288754940032959,faction1
-4.722442626953125,-8.549365043640137,6.431761741638184,faction2
1.4842305183410645,-11.257743835449219,8.107024192810059,faction2
-11.913359642028809,5.075135231018066,7.559771537780762,faction3
-5.797767639160156,0.9980634450912476,8.551130294799805,faction3
-0.7229815721511841,8.91791820526123,5.925902843475342,faction3
-1.8014304637908936,-10.197954177856445,7.630154609680176,faction2
-9.61337661743164,3.6967766284942627,6.097788333892822,faction3
-5.369457721710205,3.477757215499878,2.6102137565612793,faction3
-1.2733404636383057,-10.553792953491211,-0.24691414833068848,faction1
-5.002989768981934,8.039112091064453,6.786889553070068,faction3
-0.9592375755310059,-2.2221460342407227,-4.433266639709473,faction1
-6.031766891479492,0.9048595428466797,2.9452409744262695,faction3
1.3233602046966553,-5.350605010986328,14.26754093170166,faction2
-4.010776519775391,-7.6378936767578125,10.693192481994629,faction2
4.744344711303711,-3.512159824371338,5.5843586921691895,faction2
6.691153049468994,-10.398035049438477,8.064739227294922,faction2
-5.345040321350098,8.413528442382812,6.187288761138916,faction3
-0.6665632724761963,5.698951244354248,6.563243389129639,faction3
5.219756603240967,-5.484561920166016,9.863536834716797,faction2
0.5656623840332031,-2.8501293659210205,6.846594333648682,faction2
-8.104290962219238,3.613034963607788,11.215624809265137,faction3
-5.58754825592041,-1.847458839416504,7.735294342041016,faction3
-2.1392204761505127,5.527533054351807,10.841825485229492,faction3
-12.243195533752441,4.767284870147705,6.596292018890381,faction3
0.506248950958252,-8.578370094299316,14.090080261230469,faction2
-3.126390218734741,3.283677816390991,10.305131912231445,faction3
-1.864166498184204,-3.6517367362976074,11.397117614746094,faction2
-6.708545207977295,-8.954511642456055,-6.974516868591309,faction1
1.5193089246749878,-10.582895278930664,9.756004333496094,faction2
1.8723653554916382,-3.676021099090576,-1.3101933002471924,faction1
-2.18399977684021,-11.400339126586914,-1.8928240537643433,faction1
5.56942081451416,-11.28940200805664,6.064495086669922,faction2
-4.516162395477295,-8.456716537475586,6.068707466125488,faction2
7.562023162841797,-8.386805534362793,7.076844215393066,faction2
-1.3571056127548218,-4.8687424659729,-6.906954288482666,faction1
-9.785385131835938,2.0897555351257324,10.425307273864746,faction3
-4.354320526123047,-8.216272354125977,-9.362042427062988,faction1
-10.268491744995117,0.07852458953857422,6.933063507080078,faction3
6.562144756317139,-5.015571594238281,9.353647232055664,faction2
-3.9598257541656494,-0.8407186269760132,-5.6707868576049805,faction1
0.17907488346099854,7.421907424926758,6.10884952545166,faction3
1.5805726051330566,-9.65022087097168,7.160894393920898,faction2
-10.893503189086914,5.231551170349121,1.873154878616333,faction3
3.483661413192749,-7.220947265625,-4.008298873901367,faction1
-0.44633936882019043,-12.40505313873291,9.988241195678711,faction2
2.2458364963531494,-3.772761821746826,-0.11995506286621094,faction1
1.4631702899932861,-4.319465637207031,1.0183491706848145,faction1
-2.7916531562805176,10.010570526123047,6.6525349617004395,faction3
0.6527862548828125,-4.387160301208496,-1.157381296157837,faction1
-7.942631721496582,-7.193638801574707,-2.7464654445648193,faction1
2.500810384750366,-10.945341110229492,2.5508193969726562,faction2
0.037774622440338135,-2.645876407623291,4.318290710449219,faction2
