x,z,faction
-0.7988376021385193,-2.573204517364502,faction1
0.3413304090499878,-2.0477592945098877,faction1
-0.9453349113464355,-2.308598756790161,faction1
2.9385950565338135,-2.6643238067626953,faction2
1.4343994855880737,-2.529927968978882,faction1
-1.3894845247268677,1.6002086400985718,faction3
-1.8152685165405273,-2.712122678756714,faction1
1.9276199340820312,1.1648670434951782,faction2
-2.0408434867858887,-2.624688148498535,faction1
-0.03139537572860718,-3.879215955734253,faction1
2.115429401397705,0.6685720086097717,faction2
-1.1117205619812012,0.39380401372909546,faction3
-2.900805950164795,0.9011284708976746,faction3
3.0248470306396484,-2.1476306915283203,faction2
0.9862473607063293,-3.102692127227783,faction1
-2.713803291320801,-3.2400193214416504,faction1
2.070209503173828,-0.7189960479736328,faction2
0.7636520266532898,-3.1915268898010254,faction1
2.855660915374756,-1.910109281539917,faction2
-2.4927568435668945,-2.232051134109497,faction1
-0.8281216621398926,-2.9661457538604736,faction1
1.3135921955108643,0.06650252640247345,faction2
0.4043737053871155,-0.2296542227268219,faction2
3.2866387367248535,-2.136669158935547,faction2
3.7173805236816406,-1.5868873596191406,faction2
0.008012816309928894,-1.810176134109497,faction1
-3.0242743492126465,3.1373367309570312,faction3
1.7035906314849854,-2.794219493865967,faction1
-1.5228568315505981,0.05528213083744049,faction3
1.02324640750885,-3.757920265197754,faction1
-0.9105615019798279,-3.6788852214813232,faction1
-3.4512085914611816,1.8590189218521118,faction3
-1.5008964538574219,0.323932409286499,faction3
-2.8202362060546875,1.7533574104309082,faction3
-0.9606504440307617,-0.1680755466222763,faction3
0.7685838341712952,-3.4315404891967773,faction1
-1.8397088050842285,1.193282127380371,faction3
-2.688242197036743,-3.339531898498535,faction1
2.7370736598968506,-1.2424637079238892,faction2
2.285083055496216,1.554172158241272,faction2
-1.8548264503479004,-3.9944679737091064,faction1
2.320011615753174,-2.226267099380493,faction2
2.8227291107177734,-1.8295373916625977,faction2
-2.4240102767944336,1.0609915256500244,faction3
-3.6431188583374023,-2.7438249588012695,faction1
2.9662697315216064,-2.485044479370117,faction2
2.487119197845459,-1.8432698249816895,faction2
-2.571242332458496,2.253566265106201,faction3
2.3501734733581543,-0.3928012549877167,faction2
0.1487758457660675,-3.664632797241211,faction1
1.1013479232788086,-2.21443247795105,faction1
-1.0658371448516846,-2.5788464546203613,faction1
0.7376082539558411,-0.13164682686328888,faction2
-0.280689001083374,-3.1581897735595703,faction1
-2.179544448852539,2.5038914680480957,faction3
-1.268115758895874,-2.9047698974609375,faction1
0.43630480766296387,-2.7654964923858643,faction1
3.5783350467681885,-1.4465912580490112,faction2
2.3411812782287598,-2.2749478816986084,faction1
0.5535181760787964,-1.7096304893493652,faction1
1.4159040451049805,-0.9594945311546326,faction2
-0.21351812779903412,-3.879379987716675,faction1
-2.2537732124328613,2.7669925689697266,faction3
-3.2008981704711914,-3.241184711456299,faction1
-1.2090861797332764,-3.8388140201568604,faction1
-1.9992775917053223,-3.838637351989746,faction1
-1.6468026638031006,-2.944063663482666,faction1
0.8975010514259338,-2.9275999069213867,faction1
-2.110198497772217,0.5591866374015808,faction3
0.4727523624897003,-1.9267406463623047,faction1
1.0635195970535278,0.7296520471572876,faction2
-1.0569372177124023,-3.604097366333008,faction1
0.10723209381103516,1.9660005569458008,faction3
3.049203872680664,2.338743209838867,faction2
-1.017585039138794,-3.1831305027008057,faction1
-2.5178394317626953,1.020035743713379,faction3
-0.5994920134544373,1.728268027305603,faction3
0.9675969481468201,-2.619278907775879,faction1
-1.104263186454773,-3.802884101867676,faction1
1.6733300685882568,-1.0281376838684082,faction2
-0.4313699007034302,2.3729588985443115,faction3
-2.796964645385742,3.5504796504974365,faction3
2.6202332973480225,1.2109506130218506,faction2
-2.4191956520080566,2.6917874813079834,faction3
-1.8922439813613892,0.558498203754425,faction3
2.5864381790161133,1.5936279296875,faction2
2.723613739013672,0.2586149275302887,faction2
2.294097900390625,-2.294889211654663,faction2
-2.7337646484375,1.2181448936462402,faction3
-2.9504282474517822,-1.922987937927246,faction1
0.3373202085494995,-1.93380606174469,faction1
1.839881181716919,-0.7475613355636597,faction2
-0.3230837881565094,-2.4419586658477783,faction1
3.091423988342285,-2.9993181228637695,faction2
1.5365301370620728,-3.1629302501678467,faction1
-0.04829685389995575,2.385951042175293,faction3
2.661484718322754,-2.841237783432007,faction2
2.305586576461792,1.017150640487671,faction2
-1.5341343879699707,2.012979507446289,faction3
-2.3271126747131348,0.5693546533584595,faction3
-3.0978188514709473,-3.3968331813812256,faction1
-1.403813123703003,1.306494951248169,faction3
2.7191436290740967,-1.6565507650375366,faction2
0.6166205406188965,-1.6522523164749146,faction2
0.030543847009539604,-1.623387336730957,faction1
1.141832709312439,-2.599257469177246,faction1
-1.3483436107635498,-3.625819206237793,faction1
-2.4359569549560547,-3.770350456237793,faction1
2.2772459983825684,0.6086514592170715,faction2
3.7316040992736816,-0.47131723165512085,faction2
0.13793474435806274,0.24855521321296692,faction2
-3.188713788986206,-3.1274771690368652,faction1
0.32523059844970703,-1.27508544921875,faction1
-0.9537001848220825,-2.981658697128296,faction1
-1.280889630317688,-4.189174175262451,faction1
3.7247095108032227,-1.8744887113571167,faction2
-2.3972535133361816,-3.4688549041748047,faction1
0.3587743639945984,-3.384059190750122,faction1
0.15494391322135925,0.8495688438415527,faction3
1.4930003881454468,-0.4501829445362091,faction2
2.0990049839019775,-2.082045555114746,faction1
-3.608289957046509,-1.9047846794128418,faction1
2.123086452484131,-2.565211057662964,faction2
-2.5910983085632324,3.0295844078063965,faction3
0.23086200654506683,1.6574358940124512,faction3
1.43415367603302,-1.3715630769729614,faction2
-1.6840404272079468,1.619502067565918,faction3
1.056457281112671,-3.631824016571045,faction1
-1.8518109321594238,0.16844162344932556,faction3
-0.3899073600769043,-2.337048053741455,faction1
2.0028316974639893,1.0198135375976562,faction2
2.4987285137176514,1.1069388389587402,faction2
-1.1994540691375732,2.044365406036377,faction3
2.978745698928833,1.9094115495681763,faction2
-2.031982421875,0.8466726541519165,faction3
-0.9159488677978516,-1.3971171379089355,faction1
0.22048798203468323,-2.973212242126465,faction1
-0.8222693204879761,-3.114854335784912,faction1
1.9791460037231445,-2.8354809284210205,faction1
-3.0347673892974854,0.9808076024055481,faction3
-1.3705099821090698,-3.808917999267578,faction1
1.7315635681152344,1.699110984802246,faction2
-0.7093786597251892,-2.0164544582366943,faction1
-2.5973923206329346,-2.41123366355896,faction1
3.953735828399658,-2.3389415740966797,faction2
0.06389205157756805,-4.390648365020752,faction1
-2.716381311416626,1.2985631227493286,faction3
0.4033089280128479,-1.8510894775390625,faction2
-2.265284538269043,1.2691106796264648,faction3
1.4079633951187134,-2.2334253787994385,faction1
0.8948363065719604,-0.014586448669433594,faction2
1.1301028728485107,-1.9618244171142578,faction2
2.5142242908477783,0.13198725879192352,faction2
-1.184648036956787,1.3408231735229492,faction3
-2.2553131580352783,1.7043486833572388,faction3
-0.4964354336261749,2.1037323474884033,faction3
1.2064127922058105,-2.4629242420196533,faction1
-3.323514938354492,1.7085715532302856,faction3
-2.1306867599487305,-2.6413798332214355,faction1
-2.253756046295166,2.3344459533691406,faction3
1.916092872619629,-2.2001044750213623,faction2
2.8150742053985596,0.4289588928222656,faction2
3.2393550872802734,2.3336801528930664,faction2
0.9940023422241211,-0.31212687492370605,faction2
-1.6569511890411377,-1.7992877960205078,faction1
2.9298319816589355,-1.1790975332260132,faction2
3.563789129257202,0.2952852249145508,faction2
2.3959178924560547,-1.4292182922363281,faction2
0.7722220420837402,0.3640257716178894,faction2
1.9301869869232178,-1.4258575439453125,faction2
-2.332932949066162,1.3125026226043701,faction3
2.0807647705078125,-0.11118893325328827,faction2
2.8213083744049072,-3.021697521209717,faction2
-2.7555789947509766,-1.7610011100769043,faction1
1.499457836151123,-2.121568202972412,faction1
0.7517141103744507,-0.8143242597579956,faction2
3.7972917556762695,-1.2586214542388916,faction2
0.3905482590198517,-1.8540962934494019,faction1
-0.7561039924621582,-2.1643452644348145,faction1
0.785832405090332,-3.296830654144287,faction1
0.46487894654273987,1.3858088254928589,faction3
0.9798654317855835,-2.0634682178497314,faction1
2.9957733154296875,-0.057053953409194946,faction2
-0.38819026947021484,-1.0506138801574707,faction1
-3.2237489223480225,-2.825892686843872,faction1
-2.220348358154297,-2.5205392837524414,faction1
-3.4037206172943115,-2.6644811630249023,faction1
-2.4109554290771484,1.3521180152893066,faction3
0.32826197147369385,-3.4606573581695557,faction1
-1.7375729084014893,-2.6659774780273438,faction1
-1.8825809955596924,0.8530394434928894,faction3
1.715527057647705,-3.0115439891815186,faction1
-2.789330005645752,-2.3059144020080566,faction1
1.3900388479232788,-1.0975850820541382,faction2
-0.09645146876573563,-3.1664986610412598,faction1
2.8068861961364746,0.7350196838378906,faction2
-2.0919559001922607,2.5906662940979004,faction3
2.1578803062438965,-2.785390615463257,faction2
-1.6913089752197266,0.2843490242958069,faction3
1.6283785104751587,-3.190568447113037,faction1
-3.505610704421997,1.5585741996765137,faction3
0.6332302093505859,1.1541600227355957,faction2
3.184767723083496,-0.011731162667274475,faction2
0.08914905041456223,-3.463047981262207,faction1
-1.4496394395828247,0.5661718249320984,faction3
-2.225527763366699,3.101372718811035,faction3
-2.1268813610076904,-2.169123649597168,faction1
0.28302016854286194,-3.5452463626861572,faction1
-1.0139780044555664,0.29850566387176514,faction3
1.8138515949249268,-1.8947391510009766,faction1
2.4658203125,-1.579885721206665,faction2
-0.4168547987937927,-3.0302743911743164,faction1
-2.2981462478637695,0.680286169052124,faction3
-1.1707323789596558,-2.992565155029297,faction1
-0.6874011754989624,-2.127936601638794,faction1
2.2055583000183105,1.1461796760559082,faction2
3.982578754425049,-1.8314905166625977,faction2
-4.264962673187256,1.9003239870071411,faction3
-1.4447979927062988,-2.4664862155914307,faction1
-3.250486373901367,-3.6365842819213867,faction1
-1.8268725872039795,1.9421411752700806,faction3
-1.474257469177246,-3.13900089263916,faction1
0.8360270261764526,-1.7663296461105347,faction1
2.771655559539795,-3.1777613162994385,faction2
2.9033992290496826,-3.1423234939575195,faction2
0.7329378128051758,-0.6989059448242188,faction2
0.9506579637527466,-3.00162410736084,faction1
1.4855921268463135,-2.4254162311553955,faction1
-1.3783551454544067,0.7042860984802246,faction3
-1.8091661930084229,-2.8356475830078125,faction1
-2.2200138568878174,-2.6518352031707764,faction1
1.6412575244903564,-2.6979215145111084,faction1
-2.402772903442383,-3.910064458847046,faction1
-0.6742562055587769,-3.551255226135254,faction1
1.2003321647644043,-3.4094996452331543,faction1
-0.050916608422994614,-1.561558723449707,faction2
1.8819164037704468,-2.701885223388672,faction1
1.1328485012054443,0.805831253528595,faction2
3.328336477279663,-2.558131217956543,faction2
-0.09482511878013611,-4.007580280303955,faction1
-2.942861795425415,-2.9078071117401123,faction1
3.9174282550811768,-1.6841894388198853,faction2
-1.9328231811523438,-2.657071352005005,faction1
-0.7078170776367188,2.041001319885254,faction3
-2.4175188541412354,0.6610317826271057,faction3
-2.515899896621704,0.879380464553833,faction3
3.01336669921875,-3.114678382873535,faction2
3.17555832862854,-0.22147054970264435,faction2
0.1357460618019104,-2.1964523792266846,faction1
-0.2316024899482727,-4.2961320877075195,faction1
-2.86232852935791,2.4091382026672363,faction3
-3.5028815269470215,2.9526634216308594,faction3
1.5328291654586792,0.753204345703125,faction2
-1.7626338005065918,-2.5506606101989746,faction1
-1.9138485193252563,0.22237715125083923,faction3
1.0072959661483765,-0.5523955225944519,faction2
0.31957846879959106,-1.6464593410491943,faction2
0.8004744648933411,-1.6017273664474487,faction2
0.8495341539382935,-3.4135162830352783,faction1
-0.0538136288523674,-2.15820050239563,faction1
1.7662376165390015,-2.896773099899292,faction1
-2.393205165863037,1.5089163780212402,faction3
3.2476887702941895,-2.788966178894043,faction2
-2.6942896842956543,0.7810972929000854,faction3
-2.3539724349975586,0.7592543959617615,faction3
-2.85540509223938,-2.575629949569702,faction1
-2.2931058406829834,2.88136887550354,faction3
3.5105478763580322,-0.053188107907772064,faction2
-2.546816349029541,3.357800006866455,faction3
-0.20137837529182434,-2.5536675453186035,faction1
1.0236889123916626,-2.9048686027526855,faction2
0.6398143768310547,-0.7597855925559998,faction2
1.6940076351165771,0.9638973474502563,faction2
-1.7047135829925537,-2.7607250213623047,faction1
1.339410662651062,-2.4687039852142334,faction1
0.4562670886516571,-2.6348772048950195,faction2
-1.4133057594299316,1.194812536239624,faction3
-0.06366139650344849,-4.729806423187256,faction1
-0.507604718208313,-2.123185634613037,faction1
0.7474297285079956,-0.33595430850982666,faction2
2.536383628845215,-2.040980577468872,faction2
-2.028388023376465,1.7157368659973145,faction3
3.467194080352783,-0.7772836685180664,faction2
-1.5540944337844849,-3.446432590484619,faction1
-0.9423108696937561,-2.5001513957977295,faction1
-2.33353328704834,3.0043301582336426,faction3
0.412735253572464,-1.9892500638961792,faction1
-1.9721577167510986,0.1420193612575531,faction3
3.328444004058838,1.5928726196289062,faction2
0.6839907169342041,-1.7450685501098633,faction1
1.6468852758407593,-2.9319188594818115,faction1
2.834153175354004,-2.712143898010254,faction2
1.5969709157943726,1.3756790161132812,faction2
-3.680903434753418,1.9112725257873535,faction3
-1.9680769443511963,-2.375161647796631,faction1
-1.5003116130828857,0.49840617179870605,faction3
0.8266706466674805,-1.2387351989746094,faction2
-3.2218384742736816,1.0274510383605957,faction3
-3.740889310836792,-2.4170589447021484,faction1
0.7451235055923462,-1.9411277770996094,faction1
1.4528993368148804,-1.9083584547042847,faction1
3.0174074172973633,1.6645394563674927,faction2
0.4061037003993988,-1.4062777757644653,faction2
1.2568429708480835,-2.681519031524658,faction1
0.9625718593597412,-3.4677720069885254,faction1
3.107147693634033,-2.6201188564300537,faction2
3.6350388526916504,-2.862957000732422,faction2
-1.9744998216629028,-3.6155941486358643,faction1
3.051328659057617,-1.768777847290039,faction2
0.12509062886238098,-3.167268753051758,faction1
1.7152745723724365,-2.0460681915283203,faction2
1.2524317502975464,-0.14379411935806274,faction2
-3.24700665473938,-2.465341091156006,faction1
0.014559924602508545,-3.421664237976074,faction1
3.1381332874298096,1.9663581848144531,faction2
0.21457181870937347,-4.253133773803711,faction1
-2.3235650062561035,0.3059573173522949,faction3
-2.3153438568115234,2.275559902191162,faction3
1.5116424560546875,-2.636932373046875,faction1
2.6104369163513184,1.0021607875823975,faction2
-2.4049665927886963,2.5428547859191895,faction3
3.365471601486206,-2.159243583679199,faction2
-4.432066440582275,2.2351884841918945,faction3
0.8809031248092651,-2.355602979660034,faction1
2.260686159133911,0.9250807762145996,faction2
1.021520733833313,1.3920807838439941,faction2
-0.03893040120601654,-4.083147048950195,faction1
0.2382970154285431,-2.740272045135498,faction1
-2.484241247177124,1.5604662895202637,faction3
0.8631085157394409,-0.6270711421966553,faction2
1.5552252531051636,-1.8711028099060059,faction1
-1.6476762294769287,-2.8489747047424316,faction1
2.376458168029785,-2.0805306434631348,faction2
0.7832884192466736,-0.4677584171295166,faction2
1.8581457138061523,-1.816493034362793,faction2
1.2989459037780762,-1.6709322929382324,faction2
-2.1945910453796387,2.948176860809326,faction3
2.525869846343994,0.9103145003318787,faction2
-1.306912899017334,-4.070435047149658,faction1
-2.502340316772461,-2.412116527557373,faction1
-0.5038701295852661,-4.029306411743164,faction1
-2.498885154724121,-1.676103115081787,faction1
